TransactionID,ProductID,CustomerID,Date,Quantity,UnitPrice,StoreID
T100529,P0010,C0470,2025-02-08,5,846,S02
T100530,P0008,C0425,2025-05-18,5,778,S09
T100531,P0026,C0294,2025-06-21,5,1235,S03
T100532,P0022,C0168,2025-07-02,5,882,S08
T100533,P0015,C0349,2025-05-31,2,1074,S10
T100534,P0063,C0047,2025-03-02,5,735,S08
T100535,P0008,C0233,2025-04-13,2,778,S09
T100536,P0054,C0234,2025-04-01,5,1115,S01
T100537,P0072,C0237,2025-05-29,3,381,S01
T100538,P0051,C0131,2025-04-06,1,237,S04
T100539,P0075,C0038,2025-05-08,1,582,S07
T100540,P0045,C0359,2025-04-25,1,772,S09
T100541,P0008,C0479,2025-01-21,1,778,S08
T100542,P0005,C0147,2025-03-01,4,711,S03
T100543,P0099,C0070,2025-05-07,4,839,S06
T100544,P0049,C0230,2025-04-15,4,614,S07
T100545,P0011,C0350,2025-04-27,5,1201,S03
T100546,P0084,C0441,2025-02-05,3,847,S02
T100547,P0023,C0276,2025-06-13,4,322,S09
T100548,P0017,C0373,2025-05-17,2,463,S01
T100549,P0097,C0012,2025-04-02,3,938,S08
T100550,P0087,C0369,2025-04-29,5,1149,S07
T100551,P0069,C0195,2025-06-22,2,984,S04
T100552,P0059,C0178,2025-01-16,2,626,S05
T100553,P0025,C0480,2025-02-05,1,1059,S01
T100554,P0085,C0215,2025-02-05,5,696,S01
T100555,P0031,C0106,2025-04-03,1,1090,S02
T100556,P0077,C0018,2025-03-23,4,1210,S10
T100557,P0087,C0361,2025-04-12,1,1149,S04
T100558,P0095,C0023,2025-05-03,4,656,S08
T100559,P0030,C0277,2025-01-30,2,500,S01
T100560,P0018,C0258,2025-04-28,3,673,S04
T100561,P0094,C0295,2025-05-02,3,1026,S10
T100562,P0077,C0396,2025-01-12,3,1210,S04
T100563,P0039,C0449,2025-02-08,2,996,S09
T100564,P0029,C0212,2025-05-11,3,323,S05
T100565,P0008,C0286,2025-05-14,5,778,S03
T100566,P0081,C0348,2025-05-31,4,856,S09
T100567,P0064,C0025,2025-03-22,3,920,S07
T100568,P0068,C0164,2025-04-20,4,992,S07
T100569,P0020,C0154,2025-04-12,4,1310,S03
T100570,P0097,C0276,2025-06-28,4,938,S04
T100571,P0029,C0154,2025-05-09,2,323,S08
T100572,P0008,C0288,2025-05-13,4,778,S07
T100573,P0072,C0272,2025-05-15,2,381,S07
T100574,P0032,C0131,2025-01-16,2,302,S06
T100575,P0083,C0041,2025-07-04,4,1127,S06
T100576,P0012,C0275,2025-06-06,2,623,S01
T100577,P0035,C0194,2025-01-15,5,349,S10
T100578,P0006,C0448,2025-04-19,1,793,S04
T100579,P0098,C0301,2025-05-03,5,782,S04
T100580,P0062,C0107,2025-02-08,3,735,S05
T100581,P0002,C0109,2025-06-15,2,736,S02
T100582,P0096,C0387,2025-06-02,4,368,S04
T100583,P0090,C0310,2025-04-18,2,1275,S07
T100584,P0031,C0283,2025-02-26,3,1090,S05
T100585,P0049,C0239,2025-03-08,5,614,S06
T100586,P0040,C0134,2025-04-01,3,725,S09
T100587,P0064,C0239,2025-06-26,1,920,S08
T100588,P0098,C0430,2025-02-09,3,782,S04
T100589,P0048,C0161,2025-05-21,4,628,S01
T100590,P0073,C0443,2025-03-14,2,1115,S03
T100591,P0003,C0134,2025-04-25,5,500,S10
T100592,P0075,C0369,2025-06-17,4,582,S05
T100593,P0020,C0101,2025-05-12,3,1310,S04
T100594,P0049,C0292,2025-03-19,2,614,S08
T100595,P0071,C0336,2025-03-29,3,1040,S05
T100596,P0098,C0421,2025-05-27,4,782,S08
T100597,P0059,C0087,2025-06-11,3,626,S03
T100598,P0018,C0369,2025-02-07,5,673,S08
T100599,P0024,C0470,2025-06-28,5,572,S01
T100600,P0068,C0018,2025-05-19,1,992,S01
T100601,P0098,C0004,2025-04-12,4,782,S03
T100602,P0081,C0119,2025-02-06,1,856,S03
T100603,P0002,C0112,2025-02-04,5,736,S08
T100604,P0048,C0031,2025-06-10,5,628,S10
T100605,P0062,C0338,2025-01-19,4,735,S01
T100606,P0001,C0273,2025-05-12,5,401,S07
T100607,P0002,C0009,2025-04-19,5,736,S05
T100608,P0069,C0147,2025-02-20,1,984,S09
T100609,P0090,C0346,2025-06-28,4,1275,S03
T100610,P0014,C0471,2025-05-21,1,956,S09
T100611,P0020,C0124,2025-01-31,2,1310,S10
T100612,P0068,C0130,2025-03-01,3,992,S05
T100613,P0051,C0041,2025-07-01,3,237,S07
T100614,P0059,C0290,2025-03-31,2,626,S04
T100615,P0039,C0351,2025-01-30,1,996,S01
T100616,P0012,C0208,2025-06-27,4,623,S07
T100617,P0071,C0244,2025-04-21,1,1040,S01
T100618,P0090,C0088,2025-05-17,1,1275,S08
T100619,P0056,C0331,2025-02-08,3,474,S10
T100620,P0013,C0459,2025-05-28,5,963,S01
T100621,P0030,C0109,2025-06-07,5,500,S08
T100622,P0035,C0024,2025-03-28,1,349,S05
T100623,P0070,C0289,2025-06-02,1,947,S03
T100624,P0041,C0009,2025-04-13,2,266,S10
T100625,P0019,C0386,2025-06-23,4,1281,S02
T100626,P0039,C0084,2025-04-18,5,996,S04
T100627,P0073,C0428,2025-01-23,4,1115,S09
T100628,P0043,C0197,2025-04-04,2,716,S02
T100629,P0065,C0382,2025-01-29,3,1005,S01
T100630,P0013,C0224,2025-02-20,2,963,S02
T100631,P0044,C0310,2025-04-08,5,1062,S10
T100632,P0051,C0497,2025-07-02,3,237,S01
T100633,P0082,C0140,2025-05-07,4,697,S08
T100634,P0030,C0183,2025-03-01,5,500,S07
T100635,P0056,C0096,2025-02-24,5,474,S07
T100636,P0011,C0396,2025-06-05,5,1201,S05
T100637,P0032,C0366,2025-03-16,1,302,S02
T100638,P0035,C0079,2025-06-08,4,349,S03
T100639,P0095,C0200,2025-05-22,3,656,S06
T100640,P0014,C0047,2025-06-23,1,956,S05
T100641,P0057,C0185,2025-05-13,3,596,S02
T100642,P0017,C0045,2025-02-22,2,463,S07
T100643,P0058,C0286,2025-03-02,5,1052,S09
T100644,P0053,C0053,2025-03-13,1,982,S02
T100645,P0046,C0284,2025-02-17,1,882,S10
T100646,P0077,C0402,2025-03-19,3,1210,S07
T100647,P0002,C0150,2025-07-06,4,736,S07
T100648,P0100,C0044,2025-06-01,5,1217,S04
T100649,P0074,C0267,2025-06-05,2,1372,S07
T100650,P0022,C0072,2025-06-07,3,882,S05
T100651,P0035,C0253,2025-05-27,2,349,S02
T100652,P0022,C0223,2025-03-11,3,882,S07
T100653,P0039,C0248,2025-07-01,1,996,S06
T100654,P0033,C0484,2025-01-28,2,613,S08
T100655,P0077,C0316,2025-04-29,2,1210,S08
T100656,P0014,C0070,2025-07-01,3,956,S01
T100657,P0051,C0171,2025-02-01,5,237,S07
T100658,P0043,C0226,2025-07-07,3,716,S07
T100659,P0084,C0499,2025-04-11,5,847,S03
T100660,P0039,C0165,2025-02-01,5,996,S04
T100661,P0062,C0161,2025-03-25,2,735,S07
T100662,P0041,C0150,2025-04-13,4,266,S10
T100663,P0032,C0167,2025-05-16,4,302,S05
T100664,P0051,C0187,2025-03-28,1,237,S10
T100665,P0026,C0304,2025-01-26,5,1235,S03
T100666,P0088,C0394,2025-03-02,5,1144,S01
T100667,P0094,C0237,2025-06-28,2,1026,S08
T100668,P0038,C0426,2025-03-03,1,1234,S07
T100669,P0087,C0256,2025-03-21,2,1149,S05
T100670,P0031,C0130,2025-01-24,2,1090,S07
T100671,P0049,C0038,2025-02-09,4,614,S10
T100672,P0062,C0299,2025-06-23,4,735,S09
T100673,P0065,C0473,2025-04-14,4,1005,S09
T100674,P0005,C0405,2025-07-01,3,711,S09
T100675,P0077,C0327,2025-05-18,1,1210,S02
T100676,P0099,C0128,2025-06-21,3,839,S03
T100677,P0083,C0314,2025-05-08,1,1127,S10
T100678,P0083,C0347,2025-06-01,4,1127,S06
T100679,P0056,C0055,2025-02-08,1,474,S02
T100680,P0034,C0114,2025-03-02,5,790,S09
T100681,P0072,C0298,2025-04-18,5,381,S04
T100682,P0058,C0192,2025-06-04,4,1052,S08
T100683,P0099,C0348,2025-03-20,5,839,S09
T100684,P0020,C0177,2025-03-22,1,1310,S08
T100685,P0014,C0152,2025-07-10,4,956,S02
T100686,P0015,C0426,2025-01-13,2,1074,S06
T100687,P0040,C0176,2025-01-20,4,725,S04
T100688,P0067,C0248,2025-03-03,3,305,S08
T100689,P0013,C0225,2025-03-05,4,963,S06
T100690,P0009,C0154,2025-07-05,1,915,S02
T100691,P0003,C0435,2025-02-15,3,500,S02
T100692,P0087,C0410,2025-04-06,2,1149,S04
T100693,P0067,C0090,2025-04-19,5,305,S03
T100694,P0043,C0287,2025-02-12,4,716,S08
T100695,P0030,C0409,2025-04-11,4,500,S03
T100696,P0024,C0328,2025-04-23,4,572,S07
T100697,P0004,C0378,2025-06-02,5,1294,S04
T100698,P0058,C0304,2025-02-07,4,1052,S07
T100699,P0001,C0361,2025-04-14,2,401,S04
T100700,P0036,C0386,2025-02-22,1,1051,S10
T100701,P0014,C0410,2025-04-02,5,956,S03
T100702,P0047,C0167,2025-01-26,2,511,S08
T100703,P0015,C0135,2025-02-12,4,1074,S09
T100704,P0082,C0161,2025-04-09,5,697,S07
T100705,P0079,C0201,2025-02-08,5,1241,S02
T100706,P0045,C0181,2025-01-29,4,772,S10
T100707,P0023,C0417,2025-05-23,3,322,S10
T100708,P0076,C0044,2025-06-04,2,198,S06
T100709,P0016,C0123,2025-03-25,3,809,S02
T100710,P0024,C0192,2025-05-06,2,572,S09
T100711,P0050,C0215,2025-03-15,5,1276,S03
T100712,P0074,C0197,2025-07-10,4,1372,S03
T100713,P0063,C0326,2025-03-26,5,735,S03
T100714,P0072,C0086,2025-05-23,4,381,S05
T100715,P0018,C0096,2025-04-25,3,673,S08
T100716,P0080,C0028,2025-06-08,3,683,S01
T100717,P0063,C0070,2025-04-25,2,735,S07
T100718,P0072,C0259,2025-02-11,4,381,S07
T100719,P0088,C0252,2025-07-03,4,1144,S08
T100720,P0063,C0086,2025-06-04,1,735,S10
T100721,P0004,C0408,2025-04-22,2,1294,S05
T100722,P0005,C0141,2025-07-03,2,711,S09
T100723,P0037,C0087,2025-04-28,4,975,S10
T100724,P0096,C0396,2025-02-19,4,368,S09
T100725,P0066,C0058,2025-07-06,5,665,S02
T100726,P0035,C0397,2025-04-24,5,349,S06
T100727,P0070,C0422,2025-03-12,1,947,S08
T100728,P0070,C0112,2025-05-18,4,947,S02
T100729,P0095,C0425,2025-03-30,2,656,S05
T100730,P0005,C0231,2025-07-08,3,711,S06
T100731,P0012,C0225,2025-04-10,1,623,S04
T100732,P0027,C0416,2025-04-03,5,778,S06
T100733,P0091,C0313,2025-05-16,4,1045,S03
T100734,P0079,C0072,2025-03-01,2,1241,S04
T100735,P0008,C0292,2025-01-17,3,778,S09
T100736,P0036,C0306,2025-02-10,5,1051,S03
T100737,P0042,C0361,2025-01-16,3,981,S05
T100738,P0074,C0137,2025-07-05,5,1372,S02
T100739,P0018,C0493,2025-03-09,4,673,S01
T100740,P0036,C0444,2025-03-18,2,1051,S03
T100741,P0032,C0075,2025-04-20,3,302,S04
T100742,P0098,C0432,2025-05-29,4,782,S08
T100743,P0019,C0296,2025-01-13,3,1281,S07
T100744,P0049,C0232,2025-07-08,1,614,S02
T100745,P0052,C0264,2025-04-10,3,879,S06
T100746,P0059,C0487,2025-04-11,4,626,S06
T100747,P0075,C0002,2025-01-17,1,582,S08
T100748,P0082,C0341,2025-01-15,3,697,S02
T100749,P0069,C0204,2025-05-16,2,984,S07
T100750,P0028,C0254,2025-02-23,3,1015,S06
T100751,P0037,C0173,2025-05-09,5,975,S10
T100752,P0017,C0290,2025-05-17,4,463,S06
T100753,P0088,C0391,2025-05-18,1,1144,S01
T100754,P0013,C0321,2025-07-01,4,963,S01
T100755,P0016,C0476,2025-03-22,2,809,S08
T100756,P0059,C0001,2025-01-23,4,626,S04
T100757,P0089,C0466,2025-03-11,2,939,S05
T100758,P0021,C0448,2025-06-21,3,1251,S02
T100759,P0084,C0185,2025-03-11,3,847,S02
T100760,P0048,C0341,2025-05-15,2,628,S01
T100761,P0051,C0321,2025-04-30,3,237,S04
T100762,P0055,C0336,2025-06-29,1,732,S02
T100763,P0001,C0110,2025-02-04,4,401,S02
T100764,P0017,C0304,2025-04-11,2,463,S09
T100765,P0088,C0228,2025-01-24,1,1144,S01
T100766,P0090,C0176,2025-04-10,1,1275,S07
T100767,P0089,C0068,2025-01-23,4,939,S02
T100768,P0030,C0197,2025-05-09,1,500,S02
T100769,P0014,C0161,2025-05-12,3,956,S05
T100770,P0018,C0196,2025-03-30,2,673,S03
T100771,P0009,C0272,2025-02-20,5,915,S01
T100772,P0079,C0333,2025-05-08,2,1241,S08
T100773,P0045,C0370,2025-06-13,2,772,S03
T100774,P0053,C0316,2025-07-08,4,982,S04
T100775,P0012,C0460,2025-03-24,1,623,S03
T100776,P0097,C0064,2025-01-16,5,938,S07
T100777,P0045,C0494,2025-01-24,4,772,S06
T100778,P0018,C0127,2025-04-19,3,673,S02
T100779,P0032,C0284,2025-01-14,5,302,S10
T100780,P0093,C0312,2025-01-20,3,534,S01
T100781,P0085,C0449,2025-05-28,3,696,S04
T100782,P0067,C0311,2025-05-22,5,305,S04
T100783,P0096,C0201,2025-04-01,3,368,S01
T100784,P0031,C0254,2025-05-10,4,1090,S02
T100785,P0031,C0256,2025-02-28,5,1090,S02
T100786,P0068,C0456,2025-05-07,1,992,S06
T100787,P0041,C0068,2025-04-22,4,266,S10
T100788,P0054,C0188,2025-05-27,5,1115,S03
T100789,P0098,C0242,2025-02-21,1,782,S01
T100790,P0076,C0035,2025-05-15,1,198,S05
T100791,P0028,C0021,2025-03-29,1,1015,S07
T100792,P0065,C0147,2025-06-22,5,1005,S07
T100793,P0055,C0360,2025-05-16,4,732,S02
T100794,P0082,C0275,2025-05-09,5,697,S10
T100795,P0020,C0143,2025-06-20,1,1310,S05
T100796,P0011,C0262,2025-03-09,2,1201,S03
T100797,P0069,C0168,2025-03-05,4,984,S10
T100798,P0082,C0391,2025-04-16,1,697,S05
T100799,P0090,C0224,2025-02-12,2,1275,S01
T100800,P0032,C0045,2025-05-18,4,302,S02
T100801,P0059,C0314,2025-05-18,5,626,S01
T100802,P0040,C0342,2025-05-04,2,725,S02
T100803,P0002,C0363,2025-05-25,2,736,S01
T100804,P0021,C0255,2025-05-04,3,1251,S09
T100805,P0067,C0401,2025-04-26,3,305,S03
T100806,P0048,C0065,2025-06-20,3,628,S02
T100807,P0099,C0461,2025-02-22,1,839,S06
T100808,P0055,C0140,2025-04-16,5,732,S02
T100809,P0034,C0365,2025-07-03,5,790,S02
T100810,P0064,C0234,2025-03-04,5,920,S06
T100811,P0008,C0256,2025-04-29,5,778,S03
T100812,P0048,C0081,2025-02-22,3,628,S02
T100813,P0074,C0346,2025-01-22,1,1372,S04
T100814,P0095,C0261,2025-07-04,1,656,S01
T100815,P0002,C0126,2025-06-03,1,736,S08
T100816,P0047,C0197,2025-05-31,2,511,S03
T100817,P0005,C0284,2025-04-26,4,711,S04
T100818,P0042,C0128,2025-02-21,4,981,S06
T100819,P0035,C0423,2025-03-17,1,349,S10
T100820,P0048,C0062,2025-07-09,5,628,S01
T100821,P0023,C0115,2025-05-17,5,322,S01
T100822,P0052,C0036,2025-01-31,4,879,S05
T100823,P0100,C0433,2025-05-03,3,1217,S06
T100824,P0012,C0284,2025-05-22,4,623,S01
T100825,P0048,C0103,2025-01-23,3,628,S10
T100826,P0039,C0379,2025-06-30,5,996,S04
T100827,P0060,C0189,2025-02-10,5,810,S08
T100828,P0099,C0398,2025-04-18,2,839,S09
T100829,P0098,C0408,2025-02-15,2,782,S03
T100830,P0001,C0478,2025-07-03,4,401,S01
T100831,P0030,C0278,2025-02-07,3,500,S01
T100832,P0043,C0001,2025-05-15,4,716,S05
T100833,P0014,C0106,2025-06-25,5,956,S04
T100834,P0054,C0252,2025-04-22,1,1115,S03
T100835,P0092,C0144,2025-01-15,1,1212,S01
T100836,P0030,C0460,2025-06-21,5,500,S07
T100837,P0090,C0459,2025-02-15,3,1275,S08
T100838,P0096,C0044,2025-07-08,5,368,S02
T100839,P0065,C0069,2025-05-01,4,1005,S02
T100840,P0076,C0291,2025-04-20,1,198,S07
T100841,P0085,C0494,2025-02-12,2,696,S04
T100842,P0038,C0134,2025-04-23,3,1234,S07
T100843,P0090,C0426,2025-06-12,3,1275,S06
T100844,P0058,C0140,2025-03-31,2,1052,S02
T100845,P0026,C0070,2025-02-21,5,1235,S02
T100846,P0020,C0055,2025-05-22,2,1310,S08
T100847,P0060,C0161,2025-03-30,4,810,S02
T100848,P0069,C0184,2025-03-26,2,984,S08
T100849,P0040,C0238,2025-02-22,3,725,S02
T100850,P0012,C0081,2025-06-21,3,623,S10
T100851,P0006,C0111,2025-01-29,3,793,S03
T100852,P0012,C0365,2025-02-17,2,623,S06
T100853,P0051,C0263,2025-04-24,1,237,S05
T100854,P0034,C0420,2025-02-08,2,790,S01
T100855,P0052,C0438,2025-04-18,4,879,S09
T100856,P0096,C0282,2025-03-16,2,368,S02
T100857,P0060,C0053,2025-01-28,2,810,S02
T100858,P0002,C0032,2025-06-03,2,736,S03
T100859,P0026,C0422,2025-02-12,4,1235,S06
T100860,P0088,C0323,2025-01-23,1,1144,S10
T100861,P0076,C0133,2025-05-05,1,198,S01
T100862,P0009,C0102,2025-04-26,4,915,S03
T100863,P0012,C0464,2025-04-25,3,623,S02
T100864,P0006,C0483,2025-01-16,4,793,S01
T100865,P0022,C0474,2025-05-27,5,882,S07
T100866,P0093,C0203,2025-03-04,4,534,S01
T100867,P0049,C0350,2025-06-27,4,614,S03
T100868,P0046,C0110,2025-06-10,2,882,S05
T100869,P0036,C0229,2025-03-10,2,1051,S01
T100870,P0079,C0318,2025-06-11,5,1241,S04
T100871,P0083,C0152,2025-03-13,4,1127,S07
T100872,P0071,C0246,2025-01-17,1,1040,S02
T100873,P0036,C0197,2025-02-02,2,1051,S07
T100874,P0026,C0330,2025-02-03,5,1235,S04
T100875,P0081,C0411,2025-06-20,5,856,S01
T100876,P0049,C0401,2025-02-18,3,614,S08
T100877,P0070,C0401,2025-04-10,4,947,S06
T100878,P0073,C0258,2025-03-02,3,1115,S07
T100879,P0035,C0093,2025-03-25,1,349,S06
T100880,P0077,C0113,2025-05-21,1,1210,S05
T100881,P0008,C0415,2025-01-22,4,778,S09
T100882,P0046,C0393,2025-04-15,5,882,S04
T100883,P0021,C0052,2025-05-08,2,1251,S04
T100884,P0035,C0274,2025-01-23,1,349,S04
T100885,P0074,C0434,2025-06-22,4,1372,S06
T100886,P0023,C0091,2025-05-12,2,322,S10
T100887,P0041,C0413,2025-01-22,3,266,S10
T100888,P0004,C0361,2025-01-30,3,1294,S10
T100889,P0073,C0073,2025-05-01,5,1115,S04
T100890,P0064,C0278,2025-02-22,3,920,S03
T100891,P0063,C0020,2025-05-08,1,735,S01
T100892,P0030,C0309,2025-06-30,2,500,S01
T100893,P0068,C0245,2025-07-07,1,992,S06
T100894,P0079,C0104,2025-03-29,2,1241,S06
T100895,P0092,C0091,2025-02-12,3,1212,S01
T100896,P0003,C0076,2025-05-13,5,500,S03
T100897,P0100,C0057,2025-03-12,5,1217,S06
T100898,P0010,C0192,2025-04-28,4,846,S10
T100899,P0013,C0173,2025-07-07,3,963,S06
T100900,P0018,C0500,2025-04-06,2,673,S07
T100901,P0082,C0492,2025-05-09,4,697,S06
T100902,P0023,C0363,2025-04-11,5,322,S10
T100903,P0046,C0115,2025-01-29,5,882,S03
T100904,P0049,C0158,2025-07-08,3,614,S03
T100905,P0023,C0374,2025-03-29,1,322,S10
T100906,P0051,C0436,2025-05-15,5,237,S01
T100907,P0024,C0309,2025-03-31,3,572,S10
T100908,P0029,C0328,2025-03-04,5,323,S02
T100909,P0064,C0073,2025-05-03,3,920,S02
T100910,P0031,C0178,2025-01-24,3,1090,S03
T100911,P0082,C0454,2025-03-22,1,697,S06
T100912,P0058,C0006,2025-03-13,3,1052,S04
T100913,P0032,C0355,2025-02-14,1,302,S06
T100914,P0033,C0403,2025-06-24,1,613,S01
T100915,P0007,C0198,2025-03-22,4,563,S07
T100916,P0022,C0453,2025-06-28,4,882,S08
T100917,P0049,C0180,2025-05-05,5,614,S07
T100918,P0013,C0425,2025-05-17,4,963,S10
T100919,P0084,C0389,2025-04-07,2,847,S03
T100920,P0058,C0038,2025-07-10,1,1052,S05
T100921,P0003,C0164,2025-04-04,3,500,S02
T100922,P0010,C0176,2025-06-03,2,846,S07
T100923,P0021,C0375,2025-04-12,1,1251,S09
T100924,P0012,C0174,2025-03-26,5,623,S10
T100925,P0062,C0361,2025-02-08,1,735,S07
T100926,P0084,C0085,2025-05-30,5,847,S07
T100927,P0021,C0028,2025-03-28,1,1251,S06
T100928,P0027,C0499,2025-04-24,2,778,S07
T100929,P0090,C0284,2025-06-29,5,1275,S05
T100930,P0085,C0145,2025-03-18,3,696,S04
T100931,P0013,C0026,2025-06-15,4,963,S10
T100932,P0071,C0431,2025-06-25,4,1040,S03
T100933,P0007,C0185,2025-02-21,1,563,S07
T100934,P0012,C0151,2025-04-15,5,623,S08
T100935,P0026,C0050,2025-04-30,1,1235,S04
T100936,P0022,C0327,2025-06-17,3,882,S02
T100937,P0061,C0433,2025-04-14,1,716,S05
T100938,P0051,C0242,2025-05-29,4,237,S05
T100939,P0012,C0329,2025-06-03,5,623,S07
T100940,P0024,C0190,2025-06-29,4,572,S06
T100941,P0024,C0229,2025-04-21,1,572,S05
T100942,P0057,C0239,2025-05-29,3,596,S04
T100943,P0035,C0289,2025-05-11,1,349,S03
T100944,P0097,C0357,2025-01-28,1,938,S02
T100945,P0086,C0177,2025-03-12,5,979,S07
T100946,P0097,C0302,2025-02-17,2,938,S09
T100947,P0008,C0431,2025-04-24,4,778,S09
T100948,P0054,C0495,2025-06-27,5,1115,S08
T100949,P0074,C0452,2025-05-28,2,1372,S08
T100950,P0039,C0041,2025-06-27,4,996,S01
T100951,P0065,C0293,2025-03-13,5,1005,S10
T100952,P0087,C0318,2025-06-08,2,1149,S02
T100953,P0097,C0230,2025-03-10,2,938,S03
T100954,P0028,C0414,2025-02-14,2,1015,S03
T100955,P0006,C0217,2025-05-21,1,793,S07
T100956,P0026,C0422,2025-03-12,2,1235,S10
T100957,P0034,C0164,2025-07-04,1,790,S02
T100958,P0050,C0285,2025-04-20,4,1276,S09
T100959,P0042,C0439,2025-06-27,3,981,S09
T100960,P0059,C0470,2025-02-27,1,626,S10
T100961,P0076,C0268,2025-03-02,4,198,S02
T100962,P0054,C0077,2025-05-06,2,1115,S10
T100963,P0076,C0299,2025-05-29,1,198,S02
T100964,P0073,C0400,2025-04-21,1,1115,S05
T100965,P0069,C0451,2025-01-14,3,984,S07
T100966,P0034,C0197,2025-05-14,4,790,S10
T100967,P0078,C0243,2025-02-07,1,896,S03
T100968,P0036,C0207,2025-06-21,2,1051,S10
T100969,P0078,C0349,2025-03-29,4,896,S01
T100970,P0051,C0456,2025-07-02,3,237,S04
T100971,P0007,C0382,2025-03-17,4,563,S05
T100972,P0048,C0011,2025-02-04,3,628,S05
T100973,P0040,C0144,2025-04-13,4,725,S02
T100974,P0030,C0069,2025-01-30,3,500,S08
T100975,P0100,C0423,2025-04-28,3,1217,S05
T100976,P0094,C0214,2025-03-28,5,1026,S02
T100977,P0025,C0227,2025-03-12,2,1059,S07
T100978,P0095,C0249,2025-04-09,5,656,S06
T100979,P0008,C0264,2025-03-15,2,778,S02
T100980,P0040,C0364,2025-03-31,5,725,S07
T100981,P0018,C0400,2025-05-06,5,673,S10
T100982,P0004,C0089,2025-01-23,2,1294,S04
T100983,P0008,C0128,2025-03-24,1,778,S08
T100984,P0007,C0471,2025-02-03,3,563,S04
T100985,P0036,C0189,2025-03-27,4,1051,S09
T100986,P0051,C0326,2025-02-24,1,237,S01
T100987,P0031,C0191,2025-05-29,4,1090,S10
T100988,P0058,C0091,2025-06-11,4,1052,S10
T100989,P0071,C0180,2025-05-30,3,1040,S03
T100990,P0034,C0384,2025-04-09,1,790,S05
T100991,P0004,C0198,2025-05-07,1,1294,S03
T100992,P0074,C0400,2025-02-16,2,1372,S04
T100993,P0083,C0116,2025-02-24,2,1127,S05
T100994,P0084,C0210,2025-04-02,5,847,S01
T100995,P0100,C0496,2025-03-25,1,1217,S08
T100996,P0017,C0332,2025-01-26,2,463,S10
T100997,P0002,C0115,2025-01-27,3,736,S10
T100998,P0040,C0365,2025-04-17,3,725,S07
T100999,P0049,C0437,2025-05-27,3,614,S08
T101000,P0033,C0112,2025-02-08,4,613,S05
T101001,P0087,C0267,2025-04-29,5,1149,S07
T101002,P0075,C0053,2025-06-05,1,582,S09
T101003,P0085,C0495,2025-04-22,3,696,S09
T101004,P0083,C0305,2025-05-07,5,1127,S05
T101005,P0039,C0351,2025-06-29,1,996,S08
T101006,P0009,C0173,2025-07-06,3,915,S06
T101007,P0036,C0134,2025-07-04,3,1051,S04
T101008,P0020,C0265,2025-05-07,2,1310,S01
T101009,P0077,C0207,2025-04-27,3,1210,S03
T101010,P0093,C0014,2025-04-02,4,534,S05
T101011,P0034,C0465,2025-06-29,4,790,S07
T101012,P0050,C0378,2025-04-04,1,1276,S10
T101013,P0091,C0293,2025-06-16,2,1045,S06
T101014,P0093,C0366,2025-03-23,2,534,S09
T101015,P0082,C0402,2025-01-19,4,697,S06
T101016,P0065,C0154,2025-05-07,2,1005,S09
T101017,P0024,C0151,2025-04-22,1,572,S08
T101018,P0017,C0380,2025-04-14,3,463,S09
T101019,P0098,C0468,2025-05-31,2,782,S06
T101020,P0084,C0046,2025-06-19,2,847,S06
T101021,P0029,C0382,2025-05-14,3,323,S07
T101022,P0043,C0191,2025-03-09,3,716,S10
T101023,P0038,C0238,2025-05-13,1,1234,S08
T101024,P0007,C0444,2025-01-19,5,563,S10
T101025,P0080,C0037,2025-01-26,4,683,S04
T101026,P0065,C0062,2025-05-23,4,1005,S09
T101027,P0039,C0212,2025-06-23,1,996,S03
T101028,P0018,C0103,2025-01-13,3,673,S07
T101029,P0073,C0458,2025-04-04,4,1115,S03
T101030,P0041,C0442,2025-03-21,2,266,S02
T101031,P0063,C0171,2025-07-06,2,735,S06
T101032,P0082,C0030,2025-04-26,1,697,S08
T101033,P0036,C0108,2025-02-13,2,1051,S10
T101034,P0098,C0082,2025-04-20,4,782,S02
T101035,P0017,C0315,2025-03-29,4,463,S07
T101036,P0052,C0220,2025-05-03,4,879,S07
T101037,P0001,C0020,2025-03-06,5,401,S04
T101038,P0094,C0192,2025-01-15,1,1026,S06
T101039,P0097,C0427,2025-05-20,5,938,S04
T101040,P0003,C0347,2025-04-17,1,500,S04
T101041,P0029,C0356,2025-05-24,3,323,S05
T101042,P0017,C0053,2025-04-12,4,463,S09
T101043,P0076,C0157,2025-07-03,2,198,S02
T101044,P0006,C0153,2025-04-17,3,793,S08
T101045,P0094,C0267,2025-01-27,5,1026,S09
T101046,P0044,C0223,2025-03-06,2,1062,S06
T101047,P0063,C0184,2025-02-18,2,735,S03
T101048,P0052,C0010,2025-04-10,2,879,S04
T101049,P0094,C0068,2025-06-02,2,1026,S01
T101050,P0076,C0259,2025-04-23,2,198,S02
T101051,P0047,C0365,2025-03-19,1,511,S07
T101052,P0082,C0131,2025-01-22,5,697,S10
T101053,P0007,C0305,2025-06-29,1,563,S02
T101054,P0084,C0429,2025-05-27,1,847,S01
T101055,P0089,C0060,2025-04-04,4,939,S08
T101056,P0049,C0064,2025-01-16,5,614,S05
T101057,P0061,C0360,2025-03-15,2,716,S04
T101058,P0089,C0352,2025-04-18,1,939,S05
T101059,P0054,C0339,2025-04-03,1,1115,S09
